company_id,year,free_cash_flow,cfo_quality,cfo_quality_label,capex_intensity,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
ONGC,Mar 2015,3892.0,1.9177540529853696,Strong,88.5360824742268,High,11.463917525773196,+,-,-,Shareholder Returns
ONGC,Mar 2016,8036.0,3.533201038009464,Strong,82.64062905037588,High,17.359370949624125,+,-,-,Shareholder Returns
ONGC,Mar 2017,1965.0,1.5694744420446365,Strong,95.70773263433814,High,4.292267365661861,+,-,-,Shareholder Returns
ONGC,Mar 2018,-10006.0,2.178609789780574,Strong,117.61867868713904,High,-17.618678687139035,+,-,+,Growth Funded by Debt
ONGC,Mar 2019,24326.0,1.8108904472862277,Strong,60.41849718506948,High,39.581502814930516,+,-,-,Shareholder Returns
ONGC,Mar 2020,17434.0,6.162098463687151,Strong,75.30350034705991,High,24.696499652940094,+,-,-,Shareholder Returns
ONGC,Mar 2021,8044.0,2.2090355805243447,Strong,82.95220938857688,High,17.04779061142312,+,-,-,Shareholder Returns
ONGC,Mar 2022,37051.0,1.5873737168823792,Strong,52.64926899090072,High,47.35073100909927,+,-,-,Shareholder Returns
ONGC,Mar 2023,11372.0,2.625602538287876,Strong,86.78627036322652,High,13.213729636773488,+,-,-,Shareholder Returns
ONGC,Mar 2024,42060.0,1.7383758603176827,Strong,57.62771626890181,High,42.37228373109819,+,-,-,Shareholder Returns
PFC,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
PFC,Mar 2013,-25080.0,-5.65615141955836,Weak,0.0876424189307625,Low,99.91235758106923,-,+,+,Distress Signal
PFC,Mar 2014,-22464.0,-4.1144269498352255,Weak,0.040048057669203045,Low,99.95995194233079,-,+,+,Distress Signal
PFC,Mar 2015,-21946.0,-3.5734510326449036,Weak,2.288510836634817,Low,102.28851083663481,-,-,+,Distress Signal
PFC,Mar 2016,-15271.0,-2.1503880983182406,Weak,14.83681756655136,Low,114.83681756655135,-,-,+,Distress Signal
PFC,Mar 2017,1128.0,0.802772808586762,Moderate,37.15877437325905,Moderate,62.84122562674095,+,-,+,Growth Funded by Debt
PFC,Mar 2018,-55739.0,-6.496305558713198,Weak,2.4655281024707776,Low,97.53447189752922,-,+,+,Distress Signal
PFC,Mar 2019,-93715.0,-6.349050632911393,Weak,16.77590589642626,Low,116.77590589642625,-,-,+,Distress Signal
PFC,Mar 2020,-42221.0,-4.447398965917484,Weak,0.17319920280914872,Low,100.17319920280914,-,-,+,Distress Signal
PFC,Mar 2021,-57402.0,-3.763234919826928,Weak,2.943712696346144,Low,97.05628730365386,-,+,+,Distress Signal
PFC,Mar 2022,4357.0,0.2612958226768968,Weak,11.15415986949429,Low,88.8458401305057,+,-,-,Shareholder Returns
PFC,Mar 2023,-76411.0,-3.527881391944851,Weak,2.2672216496915025,Low,102.2672216496915,-,-,+,Distress Signal
PFC,Mar 2024,-101229.0,-3.6967612713049394,Weak,3.48497239828256,Low,103.48497239828257,-,-,+,Distress Signal
PIDILITIND,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
PIDILITIND,Mar 2013,328.0,1.1132075471698113,Strong,30.508474576271187,Moderate,69.49152542372882,+,-,-,Shareholder Returns
PIDILITIND,Mar 2014,295.0,0.8755555555555555,Moderate,25.12690355329949,Moderate,74.8730964467005,+,-,-,Shareholder Returns
PIDILITIND,Mar 2015,116.0,1.0739299610894941,Strong,78.98550724637681,High,21.014492753623188,+,-,-,Shareholder Returns
PIDILITIND,Mar 2016,416.0,1.123915737298637,Strong,54.13450937155457,High,45.86549062844543,+,-,-,Shareholder Returns
PIDILITIND,Mar 2017,-85.0,0.9200463499420626,Moderate,110.70528967254407,High,-10.70528967254408,+,-,+,Growth Funded by Debt
PIDILITIND,Mar 2018,835.0,0.8240165631469979,Moderate,4.899497487437186,Low,104.89949748743719,+,+,-,Liquidating Assets
PIDILITIND,Mar 2019,332.0,0.9105603448275862,Moderate,60.71005917159763,High,39.289940828402365,+,-,-,Shareholder Returns
PIDILITIND,Mar 2020,1383.0,1.1408199643493762,Strong,8.046875,Low,108.04687500000001,+,+,-,Liquidating Assets
PIDILITIND,Mar 2021,-296.0,1.236234458259325,Strong,121.26436781609196,High,-21.26436781609195,+,-,-,Reinvestor
PIDILITIND,Mar 2022,397.0,0.7912178956089478,Moderate,58.42931937172775,High,41.57068062827225,+,-,-,Shareholder Returns
PIDILITIND,Mar 2023,659.0,1.208688906128782,Strong,57.70218228498074,High,42.29781771501926,+,-,-,Shareholder Returns
PIDILITIND,Mar 2024,955.0,1.559244419004007,Strong,64.94126284875183,High,35.05873715124817,+,-,-,Shareholder Returns
PNB,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
PNB,Mar 2013,-1292.0,-0.13784860557768924,Weak,86.70520231213872,High,186.7052023121387,-,-,-,Mixed
PNB,Mar 2014,16604.0,4.601524224278715,Strong,1.7863480421152254,Low,98.21365195788478,+,-,+,Growth Funded by Debt
PNB,Mar 2015,3942.0,1.3656737588652483,Strong,18.113834648940593,Low,81.88616535105942,+,-,+,Growth Funded by Debt
PNB,Mar 2016,12815.0,4.036182336182336,Strong,9.543304863414978,Low,90.45669513658503,+,-,+,Growth Funded by Debt
PNB,Mar 2017,22097.0,17.706214689265536,Strong,0.7247698058163917,Low,100.7247698058164,+,+,-,Liquidating Assets
PNB,Mar 2018,-1350.0,-0.14383618198332096,Weak,22.502870264064295,Low,77.49712973593572,-,+,+,Distress Signal
PNB,Mar 2019,-34161.0,-3.5112041884816754,Weak,1.875820112131695,Low,101.87582011213169,-,-,+,Distress Signal
PNB,Mar 2020,-13131.0,-26.377319587628865,Weak,2.6420698819667003,Low,102.64206988196669,-,-,+,Distress Signal
PNB,Mar 2021,30163.0,11.484230055658626,Strong,2.54281098546042,Low,97.45718901453958,+,-,+,Growth Funded by Debt
PNB,Mar 2022,18828.0,5.12589559877175,Strong,6.010383386581469,Low,93.98961661341852,+,-,+,Growth Funded by Debt
PNB,Mar 2023,21860.0,6.725811253349211,Strong,3.2400849858356944,Low,96.7599150141643,+,-,+,Growth Funded by Debt
PNB,Mar 2024,-29445.0,-3.0511084416293546,Weak,5.390314613980458,Low,105.39031461398045,-,-,+,Distress Signal
POWERGRID,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
POWERGRID,Mar 2013,-10394.0,2.7104103872014838,Strong,188.9136013686912,High,-88.91360136869119,+,-,+,Growth Funded by Debt
POWERGRID,Mar 2014,-11416.0,3.3471855760773965,Strong,174.9917887407213,High,-74.99178874072128,+,-,+,Growth Funded by Debt
POWERGRID,Mar 2015,-8385.0,3.1311930241775663,Strong,153.06962025316454,High,-53.069620253164565,+,-,+,Growth Funded by Debt
POWERGRID,Mar 2016,-6568.0,2.518543379761705,Strong,143.7633262260128,High,-43.76332622601279,+,-,+,Growth Funded by Debt
POWERGRID,Mar 2017,-2261.0,2.895584485303986,Strong,110.47972190034763,High,-10.479721900347624,+,-,+,Growth Funded by Debt
POWERGRID,Mar 2018,-2991.0,2.7681618722574353,Strong,113.17040951122854,High,-13.170409511228534,+,-,+,Growth Funded by Debt
POWERGRID,Mar 2019,4544.0,2.3192146701215868,Strong,80.47355077134631,High,19.52644922865369,+,-,-,Shareholder Returns
POWERGRID,Mar 2020,20006.0,2.7795460710733337,Strong,34.916555515794265,Moderate,65.08344448420573,+,-,-,Shareholder Returns
POWERGRID,Mar 2021,20159.0,2.442921236291127,Strong,31.438968812706186,Moderate,68.5610311872938,+,-,-,Shareholder Returns
POWERGRID,Mar 2022,26877.0,1.5527817403708988,Strong,2.8824069820854383,Low,102.88240698208544,+,+,-,Liquidating Assets
POWERGRID,Mar 2023,33065.0,2.6071984435797666,Strong,17.754893913389548,Low,82.24510608661045,+,-,-,Shareholder Returns
POWERGRID,Mar 2024,24176.0,2.394528992486997,Strong,35.16760525610083,Moderate,64.83239474389917,+,-,-,Shareholder Returns
RECLTD,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
RECLTD,Mar 2013,-19907.0,-5.233237672841117,Weak,0.7577645944463832,Low,99.24223540555361,-,+,+,Distress Signal
RECLTD,Mar 2014,-17108.0,-3.6372073402235814,Weak,0.7886801206216656,Low,99.21131987937834,-,+,+,Distress Signal
RECLTD,Mar 2015,-23747.0,-4.4719311377245505,Weak,0.6318520378274333,Low,99.36814796217257,-,+,+,Distress Signal
RECLTD,Mar 2016,-14034.0,-2.3331576172904587,Weak,5.693628558517849,Low,105.69362855851784,-,-,+,Distress Signal
RECLTD,Mar 2017,6704.0,1.0779344210359576,Strong,1.4842027920646583,Low,98.51579720793534,+,-,-,Shareholder Returns
RECLTD,Mar 2018,-32464.0,-7.303976634464165,Weak,0.14149492463857274,Low,99.85850507536142,-,+,+,Distress Signal
RECLTD,Mar 2019,-35409.0,-6.247343668350462,Weak,1.2741872525511626,Low,98.72581274744884,-,+,+,Distress Signal
RECLTD,Mar 2020,-32591.0,-6.579243765084473,Weak,0.3698948398141355,Low,99.63010516018586,-,+,+,Distress Signal
RECLTD,Mar 2021,-42651.0,-5.1936022917164,Weak,1.9787644787644787,Low,98.02123552123551,-,+,+,Distress Signal
RECLTD,Mar 2022,-1106.0,-0.08160621761658031,Weak,35.04273504273504,Moderate,135.04273504273505,-,-,+,Distress Signal
RECLTD,Mar 2023,-38303.0,-3.3455717739768964,Weak,2.524089935760171,Low,102.52408993576016,-,-,+,Distress Signal
RECLTD,Mar 2024,-59554.0,-4.0808059384941675,Weak,3.172045804965092,Low,103.17204580496508,-,-,+,Distress Signal
RELIANCE,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
RELIANCE,Mar 2013,9317.0,1.7675955185291583,Strong,74.76298824421691,High,25.237011755783083,+,-,+,Growth Funded by Debt
RELIANCE,Mar 2014,-29809.0,1.9186180592513749,Strong,168.90501837682902,High,-68.90501837682902,+,-,+,Growth Funded by Debt
RELIANCE,Mar 2015,-30332.0,1.4540609137055838,Strong,188.24111246872636,High,-88.24111246872637,+,-,+,Growth Funded by Debt
RELIANCE,Mar 2016,1948.0,1.2770503332105423,Strong,94.8916976975927,High,5.1083023024073,+,-,-,Shareholder Returns
RELIANCE,Mar 2017,-16651.0,1.6609124124291892,Strong,133.60443995963672,High,-33.60443995963673,+,-,+,Growth Funded by Debt
RELIANCE,Mar 2018,3267.0,1.980570953436807,Strong,95.42814760911853,High,4.571852390881484,+,-,-,Shareholder Returns
RELIANCE,Mar 2019,-52161.0,1.0629816502246656,Strong,223.1781041892977,High,-123.17810418929768,+,-,+,Growth Funded by Debt
RELIANCE,Mar 2020,22380.0,2.379062186559679,Strong,76.41156444659927,High,23.588435553400718,+,-,-,Shareholder Returns
RELIANCE,Mar 2021,-115427.0,0.5016468486573996,Moderate,528.1734550040804,High,-428.17345500408044,+,-,+,Growth Funded by Debt
RELIANCE,Mar 2022,1492.0,1.6309823863217627,Strong,98.65165290003073,High,1.3483470999692735,+,-,+,Growth Funded by Debt
RELIANCE,Mar 2023,22031.0,1.5526401036605118,Strong,80.84793796508798,High,19.152062034912024,+,-,+,Growth Funded by Debt
RELIANCE,Mar 2024,45207.0,2.00946595798532,Strong,71.52996448094314,High,28.470035519056857,+,-,-,Shareholder Returns
SBILIFE,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
SBILIFE,Mar 2013,903.0,1.7936507936507937,Strong,20.088495575221238,Low,79.91150442477876,+,-,-,Shareholder Returns
SBILIFE,Mar 2014,-542.0,0.22802197802197802,Weak,426.50602409638554,High,-326.50602409638554,+,-,-,Reinvestor
SBILIFE,Mar 2015,2533.0,3.3263803680981594,Strong,6.565842862412394,Low,93.4341571375876,+,-,-,Shareholder Returns
SBILIFE,Mar 2016,-1426.0,6.845971563981043,Strong,124.67982000692281,High,-24.67982000692281,+,-,-,Reinvestor
SBILIFE,Mar 2017,-507.0,8.926701570680628,Strong,105.94721407624634,High,-5.947214076246334,+,-,-,Reinvestor
SBILIFE,Mar 2018,1485.0,9.039130434782608,Strong,85.71428571428571,High,14.285714285714285,+,-,-,Shareholder Returns
SBILIFE,Mar 2019,-79.0,10.152976639035419,Strong,100.58635790098715,High,-0.5863579009871595,+,-,-,Reinvestor
SBILIFE,Mar 2020,2313.0,13.571729957805907,Strong,88.01492305300793,High,11.985076946992072,+,-,-,Shareholder Returns
SBILIFE,Mar 2021,4675.0,16.399725274725274,Strong,80.42130831727951,High,19.578691682720496,+,-,+,Growth Funded by Debt
SBILIFE,Mar 2022,241.0,14.50996015936255,Strong,98.89712612117883,High,1.1028738788211605,+,-,-,Shareholder Returns
SBILIFE,Mar 2023,-1547.0,16.650784427658337,Strong,105.39852037967617,High,-5.3985203796761585,+,-,-,Reinvestor
SBILIFE,Mar 2024,-2099.0,15.375923970432947,Strong,107.2076093674885,High,-7.207609367488496,+,-,-,Reinvestor
SBIN,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
SBIN,Mar 2013,22061.0,1.3113446510374562,Strong,9.333388130856484,Low,90.66661186914351,+,-,-,Shareholder Returns
SBIN,Mar 2014,18351.0,1.2927669345579793,Strong,4.132274579458782,Low,95.86772542054122,+,-,+,Growth Funded by Debt
SBIN,Mar 2015,22873.0,1.4747083894122925,Strong,13.020496634597103,Low,86.9795033654029,+,-,-,Shareholder Returns
SBIN,Mar 2016,11730.0,1.1119901682156847,Strong,18.97492574428404,Low,81.02507425571596,+,-,+,Growth Funded by Debt
SBIN,Mar 2017,72834.0,798.0,Strong,5.906518874505852,Low,94.09348112549415,+,-,-,Shareholder Returns
SBIN,Mar 2018,-83455.0,-25.742331288343557,Weak,13.525303601773947,Low,86.47469639822606,-,+,+,Distress Signal
SBIN,Mar 2019,29776.0,8.820053715308863,Strong,0.7443497090269319,Low,100.74434970902692,+,+,+,Liquidating Assets
SBIN,Mar 2020,23374.0,1.1319299905392621,Strong,2.31936144427264,Low,97.68063855572736,+,-,+,Growth Funded by Debt
SBIN,Mar 2021,86249.0,3.764191225720027,Strong,4.081451083753156,Low,95.91854891624685,+,-,+,Growth Funded by Debt
SBIN,Mar 2022,55043.0,1.5516499475566792,Strong,4.596585492677009,Low,95.40341450732299,+,-,-,Shareholder Returns
SBIN,Mar 2023,-86980.0,-1.4894199134199133,Weak,1.1230729881182133,Low,101.12307298811822,-,-,+,Distress Signal
SBIN,Mar 2024,18156.0,0.31105934457817463,Weak,16.068786982248522,Low,83.93121301775149,+,-,-,Shareholder Returns
SHREECEM,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
SHREECEM,Jun 2013,990.0,1.254980079681275,Strong,21.428571428571427,Low,78.57142857142857,+,-,-,Shareholder Returns
SHREECEM,Jun 2014,167.0,1.7801778907242694,Strong,88.07994289793005,High,11.92005710206995,+,-,-,Shareholder Returns
SHREECEM,Jun 2015,249.0,2.908450704225352,Strong,79.90314769975787,High,20.09685230024213,+,-,-,Shareholder Returns
SHREECEM,Mar 2016,301.0,1.3700787401574803,Strong,80.77905491698594,High,19.220945083014048,+,-,-,Shareholder Returns
SHREECEM,Mar 2017,154.0,1.6445108289768484,Strong,93.00635785649409,High,6.993642143505904,+,-,-,Shareholder Returns
SHREECEM,Mar 2018,-1716.0,1.3576589595375723,Strong,191.32517296434273,High,-91.32517296434274,+,-,+,Growth Funded by Debt
SHREECEM,Mar 2019,1360.0,2.0492610837438425,Strong,34.61538461538461,Moderate,65.38461538461539,+,-,-,Shareholder Returns
SHREECEM,Mar 2020,-1617.0,2.573186528497409,Strong,140.69972313113516,High,-40.699723131135165,+,-,+,Growth Funded by Debt
SHREECEM,Mar 2021,1603.0,1.8202824133504494,Strong,62.31781852374236,High,37.68218147625764,+,-,-,Shareholder Returns
SHREECEM,Mar 2022,525.0,2.102442868400315,Strong,80.3223388305847,High,19.67766116941529,+,-,-,Shareholder Returns
SHREECEM,Mar 2023,164.0,1.084423807513719,Strong,93.61619307123394,High,6.383806928766058,+,-,-,Shareholder Returns
SHREECEM,Mar 2024,1929.0,1.93133294864397,Strong,42.36629817747236,Moderate,57.63370182252764,+,-,-,Shareholder Returns
SHRIRAMFIN,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
SHRIRAMFIN,Mar 2013,-8400.0,-5.713602187286398,Weak,0.4904892929776289,Low,100.49048929297764,-,-,+,Distress Signal
SHRIRAMFIN,Mar 2014,-4167.0,-2.9860088365243005,Weak,2.762022194821208,Low,102.7620221948212,-,-,+,Distress Signal
SHRIRAMFIN,Mar 2015,-9656.0,-9.349221789883268,Weak,0.4682135053584434,Low,100.46821350535843,-,-,+,Distress Signal
SHRIRAMFIN,Mar 2016,-5543.0,-4.6511824324324325,Weak,0.6537134556019611,Low,100.65371345560197,-,-,+,Distress Signal
SHRIRAMFIN,Mar 2017,-2679.0,-2.1145339652448656,Weak,0.0747104968248039,Low,100.07471049682482,-,-,+,Distress Signal
SHRIRAMFIN,Mar 2018,-13056.0,-5.155747351902707,Weak,0.654390503728504,Low,99.34560949627149,-,+,+,Distress Signal
SHRIRAMFIN,Mar 2019,-5611.0,-2.1486801242236027,Weak,1.3730803974706414,Low,101.37308039747064,-,-,+,Distress Signal
SHRIRAMFIN,Mar 2020,-2519.0,-0.9808917197452229,Weak,2.232142857142857,Low,102.23214285714286,-,-,+,Distress Signal
SHRIRAMFIN,Mar 2021,-4264.0,-1.6962785114045618,Weak,0.5897617362585515,Low,100.58976173625855,-,-,+,Distress Signal
SHRIRAMFIN,Mar 2022,-8893.0,-3.2557883131201764,Weak,0.38379049554125744,Low,100.38379049554125,-,-,+,Distress Signal
SHRIRAMFIN,Mar 2023,-12549.0,-2.9277408637873754,Weak,28.799999999999997,Moderate,71.2,-,+,+,Distress Signal
SHRIRAMFIN,Mar 2024,-31359.0,-4.203405865657522,Weak,0.8295553197646377,Low,100.82955531976464,-,-,+,Distress Signal
SIEMENS,Sep 2011,267.0,0.0034562211981566822,Weak,8800.0,High,8900.0,+,+,-,Liquidating Assets
SIEMENS,Sep 2014,738.0,1.0082918739635158,Strong,21.38157894736842,Low,121.38157894736842,+,+,-,Liquidating Assets
SIEMENS,Sep 2015,1220.0,0.4889267461669506,Weak,112.54355400696865,High,212.54355400696863,+,+,-,Liquidating Assets
SIEMENS,Sep 2016,750.0,0.17604667124227866,Weak,46.198830409356724,Moderate,146.19883040935673,+,+,-,Liquidating Assets
SIEMENS,Sep 2017,1894.0,0.503957783641161,Moderate,230.54101221640488,High,330.5410122164049,+,+,-,Liquidating Assets
SIEMENS,Sep 2018,-74.0,0.11098779134295228,Weak,174.0,High,-74.0,+,-,-,Reinvestor
SIEMENS,Sep 2019,138.0,1.1583257506824385,Strong,89.15946582875098,High,10.840534171249018,+,-,-,Shareholder Returns
SIEMENS,Sep 2020,1591.0,0.9362808842652796,Moderate,120.97222222222221,High,220.97222222222223,+,+,-,Liquidating Assets
SIEMENS,Sep 2021,-967.0,1.3057851239669422,Strong,168.0028129395218,High,-68.00281293952179,+,-,-,Reinvestor
SIEMENS,Sep 2022,944.0,0.6338302009073234,Moderate,3.476482617586912,Low,96.52351738241309,+,-,-,Shareholder Returns
SIEMENS,Sep 2023,641.0,0.7135575942915392,Moderate,54.214285714285715,High,45.785714285714285,+,-,-,Shareholder Returns
SIEMENS,Sep 2024,1168.0,0.6144223693892568,Moderate,30.059880239520957,Moderate,69.94011976047905,+,-,-,Shareholder Returns
SUNPHARMA,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
SUNPHARMA,Mar 2013,982.0,0.9677140386278467,Moderate,70.74769139112303,High,29.252308608876977,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2014,1783.0,1.0206238721319927,Strong,54.96337458954281,High,45.03662541045719,+,-,+,Growth Funded by Debt
SUNPHARMA,Mar 2015,4114.0,1.0255661066471877,Strong,26.745014245014243,Moderate,73.25498575498575,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2016,2737.0,1.1816896429833863,Strong,59.06371522584505,High,40.93628477415495,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2017,2896.0,0.9026255416772878,Moderate,59.10759672408924,High,40.89240327591076,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2018,803.0,1.536978756884343,Strong,79.44714614793959,High,20.552853852060405,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2019,1886.0,0.6845386533665836,Moderate,14.116575591985429,Low,85.88342440801458,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2020,4330.0,1.571188878235858,Strong,33.94355453852022,Moderate,66.05644546147978,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2021,6577.0,2.715669014084507,Strong,6.59643435980551,Low,106.5964343598055,+,+,-,Liquidating Assets
SUNPHARMA,Mar 2022,3429.0,2.6512245500147538,Strong,61.83639398998331,High,38.16360601001669,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2023,-2261.0,0.5825208504639963,Moderate,145.59386973180077,High,-45.593869731800766,+,-,+,Growth Funded by Debt
SUNPHARMA,Mar 2024,11372.0,1.2627471383975026,Strong,6.287597857437165,Low,93.71240214256284,+,-,-,Shareholder Returns
TATACONSUM,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TATACONSUM,Mar 2013,197.0,0.3887640449438202,Weak,13.872832369942195,Low,113.87283236994219,+,+,+,Liquidating Assets
TATACONSUM,Mar 2014,421.0,0.8274509803921568,Moderate,0.23696682464454977,Low,99.76303317535546,+,-,-,Shareholder Returns
TATACONSUM,Mar 2015,211.0,1.531135531135531,Strong,49.52153110047847,Moderate,50.47846889952153,+,-,-,Shareholder Returns
TATACONSUM,Mar 2016,261.0,3.135135135135135,Strong,125.0,High,225.0,+,+,-,Liquidating Assets
TATACONSUM,Mar 2017,886.0,1.6285714285714286,Strong,19.568151147098515,Low,119.56815114709852,+,+,-,Liquidating Assets
TATACONSUM,Mar 2018,325.0,0.6402877697841727,Moderate,8.707865168539326,Low,91.29213483146067,+,-,-,Shareholder Returns
TATACONSUM,Mar 2019,263.0,0.45951859956236324,Weak,25.238095238095237,Moderate,125.23809523809524,+,+,-,Liquidating Assets
TATACONSUM,Mar 2020,460.0,2.3521739130434782,Strong,57.48613678373382,High,42.513863216266174,+,-,-,Shareholder Returns
TATACONSUM,Mar 2021,1310.0,1.7806451612903227,Strong,20.893719806763286,Low,79.10628019323671,+,-,-,Shareholder Returns
TATACONSUM,Mar 2022,199.0,1.4935960591133004,Strong,86.87335092348285,High,13.12664907651715,+,-,-,Shareholder Returns
TATACONSUM,Mar 2023,627.0,1.106818181818182,Strong,57.08418891170432,High,42.91581108829568,+,-,-,Shareholder Returns
TATACONSUM,Mar 2024,26.0,1.594238683127572,Strong,98.65771812080537,High,1.342281879194631,+,-,+,Growth Funded by Debt
TATAMOTORS,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TATAMOTORS,Mar 2013,-806.0,2.2216319165998395,Strong,103.63669178360331,High,-3.6366917836033026,+,-,-,Reinvestor
TATAMOTORS,Mar 2014,8160.0,2.5730249110320287,Strong,77.42801029017178,High,22.571989709828223,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2015,-701.0,2.524763731969019,Strong,101.97292505136359,High,-1.972925051363598,+,-,+,Growth Funded by Debt
TATAMOTORS,Mar 2016,1206.0,3.2454187360849462,Strong,96.81794195250659,High,3.182058047493404,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2017,-9372.0,3.9961624983459045,Strong,131.03414020331797,High,-31.03414020331799,+,-,+,Growth Funded by Debt
TATAMOTORS,Mar 2018,-1282.0,2.6242437575624242,Strong,105.37368487236452,High,-5.373684872364505,+,-,+,Growth Funded by Debt
TATAMOTORS,Mar 2019,-1987.0,0.6576730260409414,Moderate,110.5182361971309,High,-10.518236197130909,+,-,+,Growth Funded by Debt
TATAMOTORS,Mar 2020,-6482.0,2.2240501043841334,Strong,124.33822701160216,High,-24.338227011602147,+,-,+,Growth Funded by Debt
TATAMOTORS,Mar 2021,3329.0,2.1650615901455765,Strong,88.52108547981105,High,11.478914520188958,+,-,+,Growth Funded by Debt
TATAMOTORS,Mar 2022,9839.0,1.262976390485454,Strong,31.113911643212212,Moderate,68.8860883567878,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2023,19971.0,13.155390334572491,Strong,43.56561546286877,Moderate,56.43438453713123,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2024,45133.0,2.135221806520577,Strong,33.54487226680409,Moderate,66.45512773319591,+,-,-,Shareholder Returns
TATAPOWER,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TATAPOWER,Mar 2013,-740.0,26.715447154471544,Strong,122.51978088861839,High,-22.51978088861838,+,-,-,Reinvestor
TATAPOWER,Mar 2014,2874.0,540.25,Strong,55.668671911152245,High,44.331328088847755,+,-,-,Shareholder Returns
TATAPOWER,Mar 2015,2116.0,13.087527352297593,Strong,64.62130078582177,High,35.37869921417823,+,-,-,Shareholder Returns
TATAPOWER,Mar 2016,5610.0,9.43384223918575,Strong,24.342548887390425,Low,75.65745111260958,+,-,-,Shareholder Returns
TATAPOWER,Mar 2017,-359.0,6.376363636363636,Strong,105.11833475905333,High,-5.1183347590533215,+,-,+,Growth Funded by Debt
TATAPOWER,Mar 2018,4852.0,2.4373803140559174,Strong,23.758642363293525,Low,76.24135763670648,+,-,-,Shareholder Returns
TATAPOWER,Mar 2019,4302.0,1.7551803530314658,Strong,5.94665500655881,Low,94.05334499344119,+,-,-,Shareholder Returns
TATAPOWER,Mar 2020,6882.0,5.604103343465046,Strong,6.684745762711865,Low,93.31525423728813,+,-,-,Shareholder Returns
TATAPOWER,Mar 2021,9338.0,5.799166087560806,Strong,11.899340922708209,Low,111.8993409227082,+,+,-,Liquidating Assets
TATAPOWER,Mar 2022,443.0,3.104359925788497,Strong,93.38114447930674,High,6.618855520693262,+,-,-,Shareholder Returns
TATAPOWER,Mar 2023,-97.0,1.8808398950131233,Strong,101.35361428970138,High,-1.3536142897013677,+,-,+,Growth Funded by Debt
TATAPOWER,Mar 2024,3569.0,2.9429906542056075,Strong,71.66560812956494,High,28.33439187043506,+,-,-,Shareholder Returns
TATASTEEL,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TATASTEEL,Mar 2013,936.0,1.930005500550055,Strong,93.3309583184895,High,6.669041681510509,+,-,-,Shareholder Returns
TATASTEEL,Mar 2014,-2232.0,3.5869031377899043,Strong,116.97854860794156,High,-16.97854860794158,+,-,+,Growth Funded by Debt
TATASTEEL,Mar 2015,2859.0,3.015993907083016,Strong,75.93434343434343,High,24.065656565656564,+,-,-,Shareholder Returns
TATASTEEL,Mar 2016,2661.0,23.048289738430583,Strong,76.76996944565691,High,23.23003055434308,+,-,-,Shareholder Returns
TATASTEEL,Mar 2017,1334.0,2.5963060686015833,Strong,87.67553584626755,High,12.324464153732446,+,-,-,Shareholder Returns
TATASTEEL,Mar 2018,-3707.0,0.4521783238460238,Weak,146.204661597906,High,-46.204661597906025,+,-,+,Growth Funded by Debt
TATASTEEL,Mar 2019,-3840.0,2.777461083095812,Strong,115.1562993369119,High,-15.156299336911905,+,-,-,Reinvestor
TATASTEEL,Mar 2020,6157.0,17.179727427597957,Strong,69.47295354256532,High,30.527046457434675,+,-,-,Shareholder Returns
TATASTEEL,Mar 2021,34890.0,5.412332112332113,Strong,21.289507523631197,Low,78.71049247636881,+,-,-,Shareholder Returns
TATASTEEL,Mar 2022,33476.0,1.063043426189849,Strong,24.571325567247246,Low,75.42867443275276,+,-,-,Shareholder Returns
TATASTEEL,Mar 2023,3504.0,2.6852012383900927,Strong,83.83987455610385,High,16.16012544389614,+,-,-,Shareholder Returns
